HCPCS,MOD,PROCSTAT,CARRIER,LOCALITY,FACILITY PRICE,NON-FACILTY PRICE
75810,,C,01182,26,1971.00,1971.00
75810,,C,01182,71,1796.10,1796.10
75810,,C,01182,72,1894.68,1894.68
75810,,C,01182,73,1817.30,1817.30
75810,,C,01182,74,1911.09,1911.09
75810,,C,01212,01,1916.65,1916.65
75810,,C,01312,00,1682.36,1682.36
75810,,C,02102,01,1894.46,1894.46
75810,,C,02202,00,1499.92,1499.92
75810,,C,02302,01,1777.93,1777.93
75810,,C,02302,99,1610.26,1610.26
75810,,C,02402,02,1960.93,1960.93
75810,,C,02402,99,1700.85,1700.85
75810,,C,03102,00,1617.42,1617.42
75810,,C,03202,01,1682.76,1682.76
75810,,C,03302,01,1680.10,1680.10
75810,,C,03402,02,1679.72,1679.72
75810,,C,03502,09,1555.64,1555.64
75810,,C,03602,21,1681.32,1681.32
75810,,C,04112,01,1735.50,1735.50
75810,,C,04212,05,1531.81,1531.81
75810,,C,04312,00,1494.68,1494.68
75810,,C,04412,09,1698.23,1698.23
75810,,C,04412,11,1714.15,1714.15
75810,,C,04412,15,1712.96,1712.96
75810,,C,04412,18,1715.33,1715.33
75810,,C,04412,20,1572.72,1572.72
75810,,C,04412,28,1666.33,1666.33
75810,,C,04412,31,1746.11,1746.11
75810,,C,04412,99,1593.99,1593.99
75810,,C,05102,00,1527.63,1527.63
75810,,C,05202,00,1532.90,1532.90
75810,,C,05302,01,1629.28,1629.28
75810,,C,05302,02,1614.58,1614.58
75810,,C,05302,99,1447.34,1447.34
75810,,C,05402,00,1530.42,1530.42
75810,,C,06102,12,1584.24,1584.24
75810,,C,06102,15,1777.17,1777.17
75810,,C,06102,16,1748.92,1748.92
75810,,C,06102,99,1544.87,1544.87
75810,,C,06202,00,1699.34,1699.34
75810,,C,06302,00,1596.07,1596.07
75810,,C,07102,13,1449.35,1449.35
75810,,C,07202,01,1596.29,1596.29
75810,,C,07202,99,1484.47,1484.47
75810,,C,07302,00,1444.44,1444.44
75810,,C,08102,00,1532.53,1532.53
75810,,C,08202,01,1672.45,1672.45
75810,,C,08202,99,1542.59,1542.59
75810,,C,09102,03,1694.29,1694.29
75810,,C,09102,04,1729.54,1729.54
75810,,C,09102,99,1594.64,1594.64
75810,,C,09202,20,1694.84,1694.84
75810,,C,09202,50,1694.84,1694.84
75810,,C,10112,00,1499.07,1499.07
75810,,C,10212,01,1678.49,1678.49
75810,,C,10212,99,1499.99,1499.99
75810,,C,10312,35,1511.53,1511.53
75810,,C,11202,01,1528.28,1528.28
75810,,C,11302,00,1666.72,1666.72
75810,,C,11402,16,1448.43,1448.43
75810,,C,11502,00,1566.37,1566.37
75810,,C,12102,01,1716.48,1716.48
75810,,C,12202,01,2046.55,2046.55
75810,,C,12302,01,1839.38,1839.38
75810,,C,12302,99,1739.74,1739.74
75810,,C,12402,01,1994.56,1994.56
75810,,C,12402,99,1898.98,1898.98
75810,,C,12502,01,1812.97,1812.97
75810,,C,12502,99,1578.49,1578.49
75810,,C,13102,00,1868.30,1868.30
75810,,C,13202,01,2001.05,2001.05
75810,,C,13202,02,2038.61,2038.61
75810,,C,13202,03,1826.69,1826.69
75810,,C,13282,99,1602.12,1602.12
75810,,C,13292,04,2038.92,2038.92
75810,,C,14112,03,1683.95,1683.95
75810,,C,14112,99,1533.31,1533.31
75810,,C,14212,01,1996.05,1996.05
75810,,C,14212,99,1787.36,1787.36
75810,,C,14312,40,1750.49,1750.49
75810,,C,14412,01,1762.96,1762.96
75810,,C,14512,50,1693.52,1693.52
75810,,C,15102,00,1474.89,1474.89
75810,,C,15202,00,1542.76,1542.76
75810,TC,C,01112,05,2163.87,2163.87
75810,TC,C,01112,06,2163.87,2163.87
75810,TC,C,01112,07,2163.87,2163.87
75810,TC,C,01112,09,2232.34,2232.34
75810,TC,C,01112,17,1921.01,1921.01
75810,TC,C,01112,18,1917.76,1917.76
75810,TC,C,01112,26,1917.76,1917.76
75810,TC,C,01112,51,2018.77,2018.77
75810,TC,C,01112,52,2118.23,2118.23
75810,TC,C,01112,53,2018.77,2018.77
75810,TC,C,01112,54,1744.91,1744.91
75810,TC,C,01112,55,1744.87,1744.87
75810,TC,C,01112,56,1744.87,1744.87
75810,TC,C,01112,57,1744.87,1744.87
75810,TC,C,01112,58,1744.87,1744.87
75810,TC,C,01112,59,1744.87,1744.87
75810,TC,C,01112,60,1744.87,1744.87
75810,TC,C,01112,61,1744.87,1744.87
75810,TC,C,01112,62,1744.96,1744.96
75810,TC,C,01112,63,1757.92,1757.92
75810,TC,C,01112,64,1813.36,1813.36
75810,TC,C,01112,65,2085.65,2085.65
75810,TC,C,01112,66,1891.62,1891.62
75810,TC,C,01112,67,1862.27,1862.27
75810,TC,C,01112,68,1744.87,1744.87
75810,TC,C,01112,69,1744.87,1744.87
75810,TC,C,01112,70,1744.87,1744.87
75810,TC,C,01112,71,1744.88,1744.88
75810,TC,C,01112,72,1842.72,1842.72
75810,TC,C,01112,73,1766.07,1766.07
75810,TC,C,01112,74,1859.01,1859.01
75810,TC,C,01112,75,1744.87,1744.87
75810,TC,C,01182,17,1921.01,1921.01
75810,TC,C,01182,18,1917.76,1917.76
75810,TC,C,01182,26,1917.76,1917.76
75810,TC,C,01182,71,1744.88,1744.88
75810,TC,C,01182,72,1842.72,1842.72
75810,TC,C,01182,73,1766.07,1766.07
75810,TC,C,01182,74,1859.01,1859.01
75810,TC,C,01212,01,1865.56,1865.56
75810,TC,C,01312,00,1630.94,1630.94
75810,TC,C,02102,01,1823.17,1823.17
75810,TC,C,02202,00,1451.34,1451.34
75810,TC,C,02302,01,1726.97,1726.97
75810,TC,C,02302,99,1560.65,1560.65
75810,TC,C,02402,02,1908.03,1908.03
75810,TC,C,02402,99,1650.39,1650.39
75810,TC,C,03102,00,1567.24,1567.24
75810,TC,C,03202,01,1631.00,1631.00
75810,TC,C,03302,01,1630.70,1630.70
75810,TC,C,03402,02,1630.66,1630.66
75810,TC,C,03502,09,1505.33,1505.33
75810,TC,C,03602,21,1630.84,1630.84
75810,TC,C,04112,01,1684.66,1684.66
75810,TC,C,04212,05,1480.96,1480.96
75810,TC,C,04312,00,1444.96,1444.96
75810,TC,C,04412,09,1647.08,1647.08
75810,TC,C,04412,11,1663.38,1663.38
75810,TC,C,04412,15,1661.76,1661.76
75810,TC,C,04412,18,1663.47,1663.47
75810,TC,C,04412,20,1523.16,1523.16
75810,TC,C,04412,28,1616.09,1616.09
75810,TC,C,04412,31,1695.98,1695.98
75810,TC,C,04412,99,1544.36,1544.36
75810,TC,C,05102,00,1479.04,1479.04
75810,TC,C,05202,00,1483.97,1483.97
75810,TC,C,05302,01,1578.70,1578.70
75810,TC,C,05302,02,1564.03,1564.03
75810,TC,C,05302,99,1397.69,1397.69
75810,TC,C,05402,00,1482.25,1482.25
75810,TC,C,06102,12,1531.69,1531.69
75810,TC,C,06102,15,1724.02,1724.02
75810,TC,C,06102,16,1694.80,1694.80
75810,TC,C,06102,99,1494.00,1494.00
75810,TC,C,06202,00,1650.22,1650.22
75810,TC,C,06302,00,1547.49,1547.49
75810,TC,C,07102,13,1400.81,1400.81
75810,TC,C,07202,01,1544.62,1544.62
75810,TC,C,07202,99,1433.69,1433.69
75810,TC,C,07302,00,1395.92,1395.92
75810,TC,C,08102,00,1483.93,1483.93
